geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Tasp1	310.3197706	-0.213460534	0.218666144	-0.976193799	0.328968435	0.999929011
Esf1	913.0246794	-0.212250534	0.137428383	-1.544444673	0.122480645	0.999929011
Ndufaf5	324.5367015	-0.16777089	0.25614322	-0.654988603	0.512475092	0.999929011
Sel1l2	0	NA	NA	NA	NA	NA
Macrod2	332.9149563	-0.210354903	0.304742344	-0.690271331	0.490023573	0.999929011
Flrt3	624.5370789	0.160338266	0.244913364	0.654673407	0.51267805	0.999929011
Kif16b	1221.44518	-0.026997462	0.108335133	-0.249203204	0.803203602	0.999929011
Snrpb2	903.3521116	0.112157963	0.173133469	0.647812141	0.517106462	0.999929011
Otor	2.529307747	1.922456571	3.907387665	0.49200559	0.622715392	0.999929011
Pcsk2os1	8.426397954	1.502391364	1.83426208	0.819071266	0.412745755	0.999929011
Pcsk2	13.04800061	-2.145593618	0.938107857	-2.287150248	0.022187055	0.816470314
Pcsk2os2	0	NA	NA	NA	NA	NA
Bfsp1	90.02851567	0.07709893	0.537232523	0.143511286	0.885886398	0.999929011
Dstn	9487.165645	-0.095566654	0.122207916	-0.782000522	0.434214267	0.999929011
Rrbp1	11054.9951	-0.11330899	0.096979243	-1.168383943	0.242651929	0.999929011
Banf2	0	NA	NA	NA	NA	NA
Gm5535	1.002860921	1.574212467	3.965845734	0.396942436	0.69140991	0.999929011
Snx5	4934.944564	-0.189792993	0.104184776	-1.821696038	0.068501119	0.982876461
Snord17	4.825494454	1.732863213	3.056523102	0.566939347	0.57075539	0.999929011
Mgme1	858.5062397	0.145263338	0.16909814	0.859047522	0.390314298	0.999929011
Ovol2	1.091273365	4.482846582	4.00525519	1.119241189	NA	NA
Pet117	0.186295599	0.486393041	4.080438887	0.119201158	0.905115989	NA
Csrp2bp	1161.792468	-0.031645362	0.152813525	-0.207084826	0.835943612	0.999929011
Zfp133-ps	96.31950142	0.041029437	0.369344657	0.111087129	0.911547255	0.999929011
LOC171588	2.867508605	0.096717282	3.819842255	0.025319706	0.979799956	0.999929011
Dzank1	580.6292998	0.078631404	0.195537	0.402130564	0.68758794	0.999929011
Polr3f	837.6577577	-0.043862633	0.166079003	-0.264107034	0.791697444	0.999929011
Rbbp9	1876.012079	0.14594986	0.124470926	1.172561855	0.240971554	0.999929011
Sec23b	1646.463679	0.213821355	0.102615327	2.083717526	0.037185869	0.907574485
Gm561	370.7776003	0.412227432	0.263523099	1.564293353	0.117748692	0.999929011
Dtd1	1218.990191	0.200180205	0.157147141	1.273839305	0.202720372	0.999929011
Scp2d1	0	NA	NA	NA	NA	NA
Slc24a3	793.8893598	-0.244324493	0.275678379	-0.88626643	0.375473974	0.999929011
Gm14092	0.460392539	0.005548572	4.080438887	0.001359798	0.998915039	0.999929011
BC039771	16.08594999	0.640279493	1.644350752	0.389381336	0.696994077	0.999929011
Rin2	3016.562422	-0.076519201	0.098997545	-0.772940384	0.439557663	0.999929011
Naa20	1069.938254	0.130000732	0.143556836	0.905569777	0.365163612	0.999929011
Crnkl1	973.6595523	-0.046350516	0.160232529	-0.289270324	0.77237452	0.999929011
4930529M08Rik	1.156565618	-4.571060487	4.004607643	-1.141450273	NA	NA
Insm1	1.141058816	4.221206334	3.459868251	1.220048287	0.22244657	0.999929011
Ralgapa2	1550.249312	-0.500804052	0.24174621	-2.071610772	0.038301755	0.908112169
A930019D19Rik	6.637164702	2.708762986	2.300402437	1.177517004	0.238989215	0.999929011
4933406D12Rik	0	NA	NA	NA	NA	NA
Kiz	1490.057947	0.102733476	0.141185739	0.727647683	0.466829284	0.999929011
Xrn2	2028.663962	-0.036232853	0.14196729	-0.255219724	0.798553398	0.999929011
Nkx2-4	0	NA	NA	NA	NA	NA
Nkx2-2	3.232086805	-1.488798818	3.013427506	-0.494054964	0.621267363	0.999929011
Nkx2-2os	0	NA	NA	NA	NA	NA
6430503K07Rik	0	NA	NA	NA	NA	NA
AI646519	0	NA	NA	NA	NA	NA
Pax1	0.445660633	0.005550908	4.080438887	0.00136037	0.998914582	0.999929011
A530006G24Rik	0	NA	NA	NA	NA	NA
Foxa2	0	NA	NA	NA	NA	NA
Sstr4	43.76898998	0.73649526	0.651290682	1.130824193	0.258129095	0.999929011
Thbd	5682.36152	-0.10366008	0.179025155	-0.579025223	0.562572154	0.999929011
Cd93	2367.857433	-0.026180923	0.167493438	-0.156310144	0.875788561	0.999929011
Nxt1	284.5281663	0.030204147	0.245721676	0.122920158	0.902170323	0.999929011
Gzf1	1549.083761	-0.026300255	0.098341974	-0.267436723	0.789132928	0.999929011
Napb	278.0393535	-0.035013929	0.24573476	-0.142486674	0.886695605	0.999929011
Cstl1	0	NA	NA	NA	NA	NA
Cst11	0	NA	NA	NA	NA	NA
8030411F24Rik	0	NA	NA	NA	NA	NA
Cst12	0	NA	NA	NA	NA	NA
Cst8	0	NA	NA	NA	NA	NA
Cst13	2.77185705	-1.000779875	3.975246828	-0.251752889	NA	NA
Cst9	0.171858391	-0.956257961	4.080438887	-0.234351742	0.81471192	NA
9230104L09Rik	4.033309784	1.744859242	3.392255634	0.514365493	0.60699648	0.999929011
Cst3	22131.40882	0.015426652	0.09466236	0.162965003	0.87054599	0.999929011
Cst10	0	NA	NA	NA	NA	NA
Syndig1	7.044724779	0.757113033	1.962411692	0.385807441	0.699639284	0.999929011
Zfp120	540.303476	-0.113492918	0.19326799	-0.587230808	0.557048704	0.999929011
Gm14139	0	NA	NA	NA	NA	NA
Zfp937	388.380453	-0.278195075	0.174302789	-1.596044889	0.110478772	0.999929011
Gm14124	2.189282515	0.313628038	3.115923962	0.100653303	NA	NA
3300002I08Rik	23.21526804	-1.510514959	0.993229665	-1.520811361	0.128307183	0.999929011
Zfp442	128.6281543	-0.136079012	0.43505137	-0.312788378	0.754441446	0.999929011
Zfp345	4.75780652	5.029115779	2.711739343	1.854571971	0.063657374	0.978754487
Cst7	13.05865056	-3.013488481	1.648074793	-1.828490123	0.067476027	0.982876461
Apmap	2516.25337	-0.083250199	0.148135601	-0.561986442	0.574125257	0.999929011
Acss1	1068.436031	0.330755048	0.135114064	2.447969065	0.014366399	0.781894435
E130215H24Rik	115.5573885	0.007500334	0.450236826	0.016658642	0.986708941	0.999929011
Vsx1	0	NA	NA	NA	NA	NA
Entpd6	506.9150097	-0.172554067	0.222635389	-0.775052286	0.438308764	0.999929011
Pygb	6443.653532	-0.09577623	0.072447497	-1.322008818	0.186165215	0.999929011
Abhd12	8908.004293	0.068668048	0.100299204	0.684632031	0.493576149	0.999929011
Gins1	69.67277826	0.071706094	0.480287754	0.149298194	0.881318341	0.999929011
Ninl	452.225564	-0.035850921	0.229779272	-0.156023304	0.876014652	0.999929011
Nanp	38.68382908	-0.795347758	0.650662315	-1.22236641	0.221569096	0.999929011
Gm14151	0	NA	NA	NA	NA	NA
4930442J19Rik	0	NA	NA	NA	NA	NA
4921509C19Rik	0	NA	NA	NA	NA	NA
Nsfl1c	2939.90039	-0.013788069	0.091718314	-0.150330598	0.880503794	0.999929011
Fkbp1a	13287.20804	0.152218115	0.084817318	1.794658428	0.072708138	0.98432104
Sdcbp2	54.94686978	-0.183727255	0.537249601	-0.341977462	0.732367853	0.999929011
Snph	133.8631354	-0.025941001	0.362670686	-0.071527702	0.942977778	0.999929011
Rad21l	1.378619731	-1.173360115	3.976094845	-0.295103653	0.767914699	0.999929011
Tmem74b	12.52317717	-1.429710133	1.539684689	-0.928573326	0.353110251	0.999929011
Psmf1	3307.672728	0.025852282	0.100019043	0.258473601	0.79604142	0.999929011
Rspo4	0.509160254	2.745281848	4.020094155	0.682889938	0.494676393	0.999929011
Angpt4	70.71220613	-0.867079489	0.826404395	-1.049219359	0.294077171	0.999929011
Mir1953	0.798538278	0.00555527	4.080438887	0.001361439	0.998913729	0.999929011
Fam110a	65.28535999	0.704193862	0.508799706	1.384029616	0.166349387	0.999929011
Slc52a3	332.2943214	-0.146652503	0.29758764	-0.492804416	0.62215079	0.999929011
Scrt2	12.07168202	-1.781955393	0.951549192	-1.872688672	0.061111389	0.968682983
Srxn1	1382.613168	-0.260677584	0.131355613	-1.984518043	0.047198119	0.921825264
Tcf15	198.5780576	0.365375418	0.568672341	0.642506047	0.520544664	0.999929011
Csnk2a1	4940.890134	-0.019763412	0.076828742	-0.257239826	0.796993642	0.999929011
Tbc1d20	2267.743572	-0.137969846	0.108680099	-1.269504238	0.20426128	0.999929011
Rbck1	4309.550572	0.063849237	0.079676717	0.801353757	0.422926878	0.999929011
Trib3	221.1210423	0.175415357	0.349978482	0.50121755	0.616218025	0.999929011
Gm14164	1.071851869	-4.019587062	4.005112331	-1.003614064	NA	NA
Nrsn2	1.490274311	0.005577336	3.921406743	0.001422279	0.998865186	0.999929011
Sox12	1096.113896	0.203813975	0.169472821	1.202635171	0.229117531	0.999929011
Zcchc3	763.4393063	0.159762547	0.179425679	0.89041071	0.373245394	0.999929011
6820408C15Rik	5.964442241	1.302788616	1.936040257	0.672914011	0.501001998	0.999929011
Defb23	1.70999443	0.005560453	4.080438887	0.00136271	NA	NA
Defb20	5.911731435	0.479717482	1.849575037	0.259366326	0.795352609	0.999929011
Defb22	0	NA	NA	NA	NA	NA
Defb26	0	NA	NA	NA	NA	NA
Defb28	1.435898041	3.71053724	4.00393754	0.926722058	NA	NA
Defb29	0	NA	NA	NA	NA	NA
Defb21	0	NA	NA	NA	NA	NA
Defb19	0	NA	NA	NA	NA	NA
Defb45	0	NA	NA	NA	NA	NA
Defb36	6.467861022	0.833506659	2.35916727	0.353305452	0.723859458	0.999929011
Defb25	7.3322529	-4.061491711	2.40580768	-1.688202987	0.09137227	0.999929011
Rem1	481.7010129	0.030277348	0.250491082	0.120871961	0.903792451	0.999929011
H13	3500.653779	-0.011754109	0.088120787	-0.133386339	0.893887849	0.999929011
Mcts2	120.3936643	0.368689166	0.382214061	0.964614344	0.334738012	0.999929011
Id1	955.6141262	0.008598571	0.261614769	0.0328673	0.97378041	0.999929011
Cox4i2	53.04179327	-1.006376232	0.560597044	-1.795186477	0.072623994	0.98432104
Bcl2l1	6079.336569	-0.094530652	0.130220687	-0.725926534	0.467883809	0.999929011
Tpx2	75.57547308	-0.358117196	0.597532778	-0.599326445	0.548955217	0.999929011
Mir5622	0	NA	NA	NA	NA	NA
Mylk2	95.85397096	-0.154116957	1.510441622	-0.102034368	0.918729395	0.999929011
Foxs1	945.0012357	0.011346918	0.20124062	0.056384827	0.955035244	0.999929011
Dusp15	24768.82831	0.222658841	0.214353755	1.038744765	0.298923456	0.999929011
Ttll9	261.2352443	0.182024536	0.366194888	0.497070119	0.619139605	0.999929011
Pdrg1	5483.050733	-0.066726613	0.132581117	-0.503288965	0.614761124	0.999929011
Xkr7	139.9233239	0.356766224	0.425468233	0.838526115	0.401735287	0.999929011
Ccm2l	495.993961	0.303896779	0.209427099	1.451086223	0.146755852	0.999929011
Hck	155.2074806	0.238209701	0.379847423	0.627119434	0.530580949	0.999929011
Tm9sf4	3002.328203	-0.013441178	0.095632492	-0.140550323	0.888225195	0.999929011
Tspyl3	182.9708999	0.098140885	0.372767952	0.26327608	0.792337795	0.999929011
Plagl2	780.30444	-0.194584828	0.140986763	-1.380163809	0.167536214	0.999929011
Pofut1	2157.456244	-0.077016094	0.123737005	-0.622417638	0.533667285	0.999929011
Kif3b	1637.902948	0.051505541	0.13086715	0.393571199	0.693897649	0.999929011
2500004C02Rik	177.9666708	-0.256742608	0.367470962	-0.698674549	0.484755443	0.999929011
Asxl1	2834.853141	0.002070175	0.083159583	0.02489401	0.980139505	0.999929011
8430427H17Rik	1874.410442	0.225383322	0.132343073	1.703023187	0.088563729	0.999929011
Commd7	1377.056231	0.063670755	0.138967625	0.458169699	0.646830527	0.999929011
Dnmt3b	148.4640397	0.604690373	0.438330621	1.3795303	0.167731311	0.999929011
Mapre1	6115.092343	-0.076032989	0.069462021	-1.094597995	0.273692795	0.999929011
Efcab8	0.032787333	0.486397044	4.080438887	0.119202139	0.905115212	NA
Sun5	0	NA	NA	NA	NA	NA
Bpifb2	0	NA	NA	NA	NA	NA
Bpifb6	15.07275708	4.649732514	1.861726375	2.497538078	0.012505903	0.763070639
Bpifb3	0.284999072	0.005538943	4.080438887	0.001357438	0.998916922	NA
Bpifb4	7.932611294	0.06180811	1.825467759	0.033858779	0.972989764	0.999929011
Bpifa6	0	NA	NA	NA	NA	NA
Bpifa2	0.259766889	-2.505402455	4.036500516	-0.620686767	0.534805738	NA
Bpifa3	0	NA	NA	NA	NA	NA
Bpifa1	0	NA	NA	NA	NA	NA
Bpifa5	0.55519847	-3.580333328	4.014526011	-0.891844596	0.372476235	0.999929011
Bpifb1	0.823208027	-0.475339351	4.080438887	-0.116492212	0.907262458	0.999929011
Bpifb5	25.15686599	1.380346933	1.115788742	1.237104195	0.216048403	0.999929011
Bpifb9a	1.462702596	3.835828793	4.011307192	0.956254061	NA	NA
Bpifb9b	0	NA	NA	NA	NA	NA
Cdk5rap1	271.1399356	-0.050430178	0.339357355	-0.148604935	0.881865379	0.999929011
Snta1	8517.119182	0.078828366	0.134430024	0.586389588	0.55761374	0.999929011
Cbfa2t2	1474.37473	0.100574184	0.106846371	0.941297151	0.346552602	0.999929011
Necab3	80.27632863	0.10679201	0.566062249	0.188657715	0.850361095	0.999929011
1700003F12Rik	8.25716394	0.942378918	2.382343208	0.395568076	0.692423692	0.999929011
Actl10	6.579719456	-1.733058788	2.147519912	-0.807004758	0.419663742	0.999929011
E2f1	203.1159504	0.349234729	0.370127833	0.943551655	0.345398807	0.999929011
Pxmp4	1107.734845	0.076310726	0.187120585	0.407815775	0.683408931	0.999929011
Zfp341	257.270811	-0.007102821	0.283423421	-0.025060811	0.980006458	0.999929011
Chmp4b	7640.871438	0.020535258	0.069962638	0.293517487	0.769126635	0.999929011
Raly	6304.093184	0.049142972	0.074552377	0.659173776	0.509784185	0.999929011
Eif2s2	3376.25361	-0.143629391	0.10298244	-1.394697884	0.163106963	0.999929011
a	2.949869692	-4.892531504	3.866780469	-1.265272633	0.205773613	0.999929011
Ahcy	3866.962536	-0.099095356	0.130351467	-0.760216655	0.447125091	0.999929011
2310005A03Rik	0.537753419	1.642349877	4.033791474	0.407147937	0.683899337	0.999929011
Itch	4254.014062	0.052158441	0.080321132	0.64937383	0.516096775	0.999929011
Dynlrb1	6055.069243	0.099681414	0.084589275	1.178416697	0.238630525	0.999929011
Map1lc3a	5166.584714	0.02262603	0.113505474	0.199338671	0.841997831	0.999929011
Pigu	807.1080666	0.137239718	0.18295638	0.750122611	0.453180863	0.999929011
Mir695	3.635874282	6.309939382	3.997559219	1.578448007	NA	NA
Trp53inp2	7717.19268	0.504951253	0.254632384	1.983059837	0.047360746	0.921825264
Ncoa6	2326.896737	0.110782854	0.094975123	1.166440756	0.243436289	0.999929011
Ggt7	472.7228331	0.010030542	0.23891978	0.041982885	0.966512342	0.999929011
Acss2	3103.29957	-0.900801682	0.200681242	-4.48871888	7.17E-06	0.010820764
Acss2os	5.702008408	-0.519387709	2.317818211	-0.224084748	0.82269136	0.999929011
Gss	1036.562767	0.133723496	0.129886484	1.029541278	0.303225393	0.999929011
Myh7b	11.23561993	-1.133644672	1.793289028	-0.632159487	0.527282667	0.999929011
Mir499	0	NA	NA	NA	NA	NA
Trpc4ap	5564.583234	-0.095851421	0.063801205	-1.502344998	0.133008033	0.999929011
Edem2	1774.404304	-0.082104576	0.117715569	-0.697482727	0.485500745	0.999929011
Procr	1425.595188	-0.717758313	0.379910941	-1.889280447	0.05885426	0.96445668
Mmp24	5.642125867	-1.037055297	1.223031453	-0.84793837	0.396472294	0.999929011
BC029722	1176.90225	0.099819238	0.093027032	1.073013254	0.283265169	0.999929011
Eif6	2160.389368	0.01502563	0.108501736	0.138482855	0.889858819	0.999929011
Fam83c	1.030203538	3.431756004	4.016710818	0.854369697	0.392900181	0.999929011
Uqcc1	1236.618966	0.012119374	0.140935322	0.085992452	0.931472417	0.999929011
Gdf5	31.91058922	0.369499535	1.109227951	0.333114158	0.739048113	0.999929011
Cep250	2784.704681	-0.013137531	0.114322067	-0.114916841	0.908511036	0.999929011
6430550D23Rik	20.91213562	0.109144668	1.360752011	0.08020908	0.936070968	0.999929011
Ergic3	4843.093581	0.024168137	0.07571807	0.319185861	0.749585578	0.999929011
Fer1l4	0	NA	NA	NA	NA	NA
Spag4	21.45050309	-1.516486023	1.091946933	-1.388790954	0.164896327	0.999929011
Cpne1	2855.898435	0.069456419	0.094352798	0.736135233	0.461648403	0.999929011
Rbm12	797.745603	-0.09731571	0.160606328	-0.605926996	0.544563232	0.999929011
Nfs1	1331.034638	-0.003793245	0.146318021	-0.02592466	0.979317431	0.999929011
Romo1	1092.885743	0.242135216	0.193362862	1.252232275	0.210485239	0.999929011
Rbm39	8056.222169	0.153937996	0.105956148	1.452846285	0.146266438	0.999929011
Phf20	1843.990882	0.109146625	0.120361973	0.906819837	0.364502078	0.999929011
Scand1	2213.892296	0.154075875	0.143194073	1.075993379	0.281930217	0.999929011
Cnbd2	159.8714225	-0.445064033	0.500026465	-0.890080955	0.373422419	0.999929011
2900097C17Rik	8455.697441	-0.132874238	0.07557019	-1.758289053	0.078698339	0.996191478
Epb4.1l1	2770.902568	-0.237994115	0.233209595	-1.020515965	0.307483822	0.999929011
Aar2	1226.004683	0.138462608	0.139563842	0.992109457	0.321144134	0.999929011
Gm14169	2.477269354	-4.50904028	3.342099883	-1.34916383	0.17728435	0.999929011
Dlgap4	3805.175065	-0.025478278	0.096484808	-0.264065182	0.791729693	0.999929011
4930405A21Rik	32.9623806	-0.615308713	0.866846289	-0.709824475	0.477812989	0.999929011
Myl9	10937.93263	-0.073423044	0.272883344	-0.269063851	0.787880547	0.999929011
Tgif2	741.5324201	0.170670361	0.157505627	1.083582624	0.278549899	0.999929011
5430405H02Rik	112.3396159	-0.62440103	0.513851745	-1.215138482	0.224313279	0.999929011
1110008F13Rik	837.2446507	-0.070604978	0.166048791	-0.425206214	0.670686355	0.999929011
Sla2	4.333658123	2.551093576	2.841096367	0.897925746	0.369225137	0.999929011
Ndrg3	4212.963731	-0.087058109	0.099651493	-0.873625743	0.382322102	0.999929011
Dsn1	165.2782225	0.814572503	0.319823882	2.546940824	0.010867186	0.719147432
Soga1	4090.422982	0.049936634	0.096396679	0.518032727	0.604435435	0.999929011
Tldc2	16.12328965	-0.389712762	1.603558523	-0.243029959	0.807982189	0.999929011
Samhd1	3139.11379	0.209844964	0.13913326	1.508230046	0.13149566	0.999929011
Rbl1	348.1806516	0.111106014	0.272340562	0.407967193	0.683297761	0.999929011
Mroh8	6.314916617	0.539512011	2.205453178	0.244626373	0.806745742	0.999929011
Rpn2	7467.888815	-0.029724925	0.089127582	-0.333509832	0.738749469	0.999929011
Ghrh	0.936263558	1.317301728	4.077164485	0.323092613	0.746625104	0.999929011
Manbal	1937.175524	0.131006455	0.122676318	1.067903382	0.285564097	0.999929011
Src	1356.578782	0.139272383	0.159132096	0.875199824	0.381465189	0.999929011
Blcap	1950.396192	-0.03086706	0.21480912	-0.143695297	0.885741085	0.999929011
Nnat	4443.530697	2.539496393	0.724252365	3.506369486	0.000454264	0.160494289
Ctnnbl1	1159.473651	-0.184623772	0.112954472	-1.634497224	0.102154489	0.999929011
Vstm2l	11.49988144	-1.804972658	0.949251164	-1.901470049	0.057240472	0.963574736
Tti1	766.0370944	0.047838193	0.125462929	0.381293448	0.702985515	0.999929011
Rprd1b	1121.116848	-0.003943799	0.116109055	-0.033966334	0.972903997	0.999929011
2010009K17Rik	2.139352704	2.507623352	3.947979121	0.635166315	0.52531995	0.999929011
Tgm2	6898.876149	-0.166970443	0.292957211	-0.569948229	0.568712813	0.999929011
D630003M21Rik	5135.020072	0.159103056	0.139933666	1.136989117	0.255542835	0.999929011
1700060C20Rik	1.470071023	-4.115268422	3.585133429	-1.147870366	0.251022083	0.999929011
Mir7685	0.749921738	-4.031818509	4.009165302	-1.005650355	NA	NA
Bpi	0.831090171	-3.213952196	4.020282343	-0.799434448	0.424038542	0.999929011
Lbp	6394.782497	-0.206272006	0.391104906	-0.527408383	0.597910024	0.999929011
9430008C03Rik	334.0222948	0.506087968	0.2389755	2.117739973	0.034197096	0.898907092
Snhg11	1584.83325	-0.22999791	0.412180029	-0.558003527	0.576841976	0.999929011
Ralgapb	3828.80118	0.15134852	0.088163205	1.716685766	0.086036602	0.999929011
Adig	517.1030722	-0.899501483	0.518905056	-1.733460626	0.08301383	0.999585799
Arhgap40	0.466137728	3.343409803	4.018106341	0.832085943	0.405360436	0.999929011
Gm14204	0	NA	NA	NA	NA	NA
Slc32a1	0.155736874	0.005531861	4.080438887	0.001355702	0.998918306	NA
Actr5	469.2702479	0.143293167	0.266413207	0.5378606	0.590673291	0.999929011
Mir3474	0.453624627	-3.306148501	4.018694912	-0.822692086	0.410683117	0.999929011
Ppp1r16b	4337.939701	-0.051177973	0.10922149	-0.468570547	0.639376634	0.999929011
Fam83d	912.4628552	0.438529945	0.186127572	2.356071916	0.018469342	0.795157573
Dhx35	635.99968	0.184744959	0.18999908	0.972346596	0.33087815	0.999929011
4933416E03Rik	0.207649165	0.005535078	4.080438887	0.001356491	0.998917677	NA
9130015L21Rik	0	NA	NA	NA	NA	NA
Gm826	2.553132104	-3.872217497	4.010872489	-0.965430217	0.334329373	0.999929011
Mafb	930.2188694	-0.398715526	0.292727208	-1.362071976	0.173175171	0.999929011
Top1	2373.950056	-0.094774891	0.118184341	-0.801924265	0.422596769	0.999929011
Plcg1	1995.961528	0.037803693	0.218611696	0.172926214	0.862709426	0.999929011
Zhx3	653.0004977	-0.315853358	0.333078017	-0.948286414	0.342983665	0.999929011
Lpin3	353.1770647	-0.239543632	0.247675246	-0.967168241	0.333459936	0.999929011
Emilin3	156.680702	-0.184753564	0.37157661	-0.497215268	0.619037256	0.999929011
Chd6	3578.456865	0.155918378	0.102641187	1.519062504	0.128746764	0.999929011
Ptprt	1862.192046	0.105962175	0.14301716	0.740905323	0.458750848	0.999929011
Ptprtos	1.144712264	0.005559579	4.080438887	0.001362495	NA	NA
9430021M05Rik	8.589507174	-0.105153808	2.033897137	-0.051700652	0.958767218	0.999929011
Srsf6	4945.462866	-0.000707132	0.103537098	-0.006829748	0.994550692	0.999929011
L3mbtl1	7.275761538	-0.000110995	1.862262712	-5.96E-05	0.999952444	0.999952444
Sgk2	1.280734415	-3.91893116	4.010353245	-0.977203483	0.328468424	0.999929011
Ift52	1250.576008	-0.314394465	0.098516236	-3.191295948	0.001416361	0.285192193
Mybl2	48.33767386	0.947029808	0.698202872	1.356382001	0.174977657	0.999929011
Mir7003	0	NA	NA	NA	NA	NA
Gtsf1l	0	NA	NA	NA	NA	NA
Tox2	108.4352291	0.246836428	0.362364783	0.681182166	0.495756231	0.999929011
Jph2	805.641866	-0.282982128	0.538649373	-0.525354974	0.599336448	0.999929011
Oser1	650.1286265	-0.042937516	0.174005451	-0.246759604	0.805094275	0.999929011
Gdap1l1	22.59658969	0.131366921	0.973740476	0.134909583	0.892683363	0.999929011
Fitm2	1052.026912	0.054929108	0.222790948	0.24655	0.805256504	0.999929011
2310001K24Rik	4.307832143	-6.391600503	3.285283299	-1.945524913	0.051711834	0.947544855
R3hdml	1.157312648	2.77353716	4.029464907	0.688314013	0.491255059	0.999929011
Hnf4aos	0	NA	NA	NA	NA	NA
Hnf4a	1.244938144	-4.344851264	4.006315485	-1.084500529	NA	NA
Ttpal	961.2528196	-0.111838371	0.164660842	-0.679204417	0.497008349	0.999929011
Serinc3	24285.64549	-0.018214478	0.074926149	-0.243099081	0.807928643	0.999929011
0610039K10Rik	14.28160168	0.725108005	1.043943016	0.69458581	0.487314907	0.999929011
Pkig	2411.904605	0.037789637	0.105152703	0.359378651	0.719311844	0.999929011
Ada	58.00855641	-0.662821918	0.887958626	-0.746455858	0.455392088	0.999929011
Wisp2	610.426721	0.399723554	0.711802651	0.561565138	0.574412338	0.999929011
Kcnk15	0	NA	NA	NA	NA	NA
Rims4	42.36955776	0.571023003	1.026532753	0.556263793	0.578030535	0.999929011
Ywhab	13807.85459	0.033657458	0.105440303	0.319208657	0.749568293	0.999929011
Pabpc1l	86.29068721	-0.030430787	0.474184516	-0.064174992	0.94883089	0.999929011
Tomm34	1483.438763	0.06306108	0.132470274	0.476039474	0.634046256	0.999929011
Stk4	2107.059827	0.046136015	0.093966632	0.490982956	0.623438503	0.999929011
Kcns1	18.99325884	1.334349724	1.013686768	1.316333375	0.188062174	0.999929011
Wfdc5	0.186455091	2.016298931	4.053365734	0.497438194	0.618880077	NA
Wfdc12	1.973968333	0.005562176	4.080438887	0.001363132	0.998912379	0.999929011
Wfdc15a	0	NA	NA	NA	NA	NA
Wfdc15b	0	NA	NA	NA	NA	NA
Svs2	0	NA	NA	NA	NA	NA
Svs3b	0	NA	NA	NA	NA	NA
Svs4	0	NA	NA	NA	NA	NA
Svs3a	0	NA	NA	NA	NA	NA
Svs6	0	NA	NA	NA	NA	NA
Svs5	0	NA	NA	NA	NA	NA
Slpi	4.211177699	-3.270008604	2.491484127	-1.312474187	0.18936019	0.999929011
Mir7678	0	NA	NA	NA	NA	NA
Matn4	902.8331734	0.457802303	0.243107159	1.883129665	0.059682798	0.968682983
Rbpjl	35.41803773	0.017844325	0.884957752	0.020164042	0.983912512	0.999929011
Sdc4	7693.438569	0.096366438	0.077001554	1.251486927	0.21075688	0.999929011
Sys1	1860.192072	-0.002564617	0.098982899	-0.025909696	0.979329366	0.999929011
Trp53tg5	5.571912915	-3.899116514	2.32302469	-1.678465378	0.093256284	0.999929011
Dbndd2	1239.570602	0.024423294	0.136585528	0.178813188	0.85808439	0.999929011
Pigt	3115.032443	-0.007337544	0.092936467	-0.078952254	0.9370706	0.999929011
Wfdc2	4.735522685	-1.498851666	2.104756166	-0.712126037	0.476386733	0.999929011
Spint3	0	NA	NA	NA	NA	NA
Wfdc6a	0.081436769	0.967275374	4.080438887	0.237051798	0.812616606	NA
Eppin	0.047755582	0.486397044	4.080438887	0.119202139	0.905115212	NA
Wfdc8	0	NA	NA	NA	NA	NA
Wfdc6b	0	NA	NA	NA	NA	NA
Wfdc16	0.099540197	0.005530912	4.080438887	0.00135547	0.998918492	NA
Wfdc9	0	NA	NA	NA	NA	NA
Wfdc10	0	NA	NA	NA	NA	NA
Wfdc11	0	NA	NA	NA	NA	NA
Wfdc13	8.185514562	-2.15056062	2.087620682	-1.030149125	0.302940007	0.999929011
Spint4	0	NA	NA	NA	NA	NA
Spint5	0	NA	NA	NA	NA	NA
Wfdc3	7.336559849	0.0804655	2.005089542	0.040130627	0.967988985	0.999929011
Dnttip1	1013.270813	-0.056681317	0.129765043	-0.436799583	0.662256702	0.999929011
Ube2c	51.41953209	1.048792816	0.977542947	1.072886689	0.283321959	0.999929011
Tnnc2	902.5504176	-0.989625457	2.083195931	-0.47505155	NA	NA
Snx21	1014.590184	-0.362537145	0.164376501	-2.205529035	0.027416993	0.875305474
Acot8	375.5206517	0.024980256	0.227258762	0.109919881	0.912472915	0.999929011
Zswim3	147.228157	-0.321407643	0.338419887	-0.949730365	0.342249277	0.999929011
Zswim1	389.9745433	-0.307973109	0.235105446	-1.309936092	0.190217456	0.999929011
Spata25	5.550041487	2.482325387	2.35406657	1.054483938	0.291661411	0.999929011
Neurl2	109.8756437	0.337093707	0.464237377	0.726123581	0.467763014	0.999929011
Ctsa	8481.773196	0.098949094	0.085763636	1.153741822	0.248606032	0.999929011
Pltp	4798.760669	0.076736	0.142641324	0.537964726	0.590601401	0.999929011
Pcif1	3056.827936	-0.046249524	0.117532157	-0.393505273	0.69394633	0.999929011
Zfp335	1720.996198	0.037731791	0.133445404	0.282750769	0.777367896	0.999929011
